SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,CLV,ChargesRatio,ServiceCount,HasTechSupport,HasSecurityServices,gender_Male,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,TenureGroup_1-2 years,TenureGroup_2-4 years,TenureGroup_4+ years,TenureGroup_6-12 months,ChargesCategory_Low,ChargesCategory_Medium
1,1,0,70,1,1,75.65,5411.4,0,5295.5,1.0218865074119534,3,0,0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False
0,0,0,10,1,1,98.5,1058.25,1,985.0,1.0743654822335025,6,1,0,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False
0,1,1,39,1,1,23.8,903.8,0,928.2,0.9737125619478559,2,0,0,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,False,True,False
0,1,0,46,1,1,64.2,3009.5,0,2953.2000000000003,1.019064066097792,5,1,1,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False,False,True,False,False,False,True
0,0,0,6,1,1,85.35,489.45,1,512.0999999999999,0.9557703573520798,4,0,1,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
0,1,1,72,1,1,76.8,5468.45,0,5529.599999999999,0.9889413339120371,6,0,1,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False
0,0,0,18,1,0,55.2,1058.1,0,993.6,1.0649154589371979,4,1,1,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
0,1,0,71,1,1,108.55,7616.0,0,7707.05,0.9881861412602747,8,1,1,True,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,True,False,False,False
0,1,0,40,1,1,101.3,4113.1,1,4052.0,1.0150789733464955,6,0,1,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False
0,0,0,1,1,1,69.55,69.55,1,69.55,1.0,2,0,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
0,0,0,58,1,1,103.25,6017.65,1,5988.5,1.0048676630207898,7,0,1,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False
0,0,0,70,1,1,104.0,7250.15,1,7280.0,0.9958997252747253,7,1,1,True,False,True,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False,False,False,True,False,False,False
0,1,0,42,1,0,25.25,1108.2,0,1060.5,1.044978783592645,2,0,0,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False,False,True,False
0,1,1,34,0,0,30.4,938.65,0,1033.6,0.9081366099071208,2,0,1,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
1,0,0,5,1,0,20.05,94.15,0,100.25,0.9391521197007482,1,0,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False
0,0,0,25,1,1,84.6,2088.05,0,2115.0,0.9872576832151301,4,0,0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False
0,0,0,2,1,1,86.2,178.7,1,172.4,1.0365429234338746,4,0,1,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
0,1,1,55,1,1,103.7,5656.75,0,5703.5,0.9918032786885246,7,1,1,False,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False
0,1,0,21,1,1,111.2,2317.1,1,2335.2000000000003,0.9922490578965397,8,1,1,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False
0,1,0,70,1,1,88.0,5986.45,0,6160.0,0.9718262987012987,6,1,1,True,False,True,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False
0,1,0,61,1,1,106.35,6751.35,0,6487.349999999999,1.0406945825337004,7,1,1,False,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False
0,1,1,43,1,1,79.15,3566.6,0,3403.4500000000003,1.0479366525143603,7,1,1,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False,True,False,False,False,False
0,0,0,47,1,1,103.1,4889.3,0,4845.7,1.008997668035578,7,0,1,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False,False,True,False,False,False,False
0,0,0,5,1,1,63.95,318.1,0,319.75,0.9948397185301017,5,1,1,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
0,0,0,62,1,1,25.8,1563.95,0,1599.6000000000001,0.9777131782945736,2,0,0,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,False,True,False,True,False
0,1,1,16,1,1,89.45,1430.25,1,1431.2,0.9993362213527109,5,0,1,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False
1,1,0,7,1,1,95.6,644.35,1,669.1999999999999,0.962866108786611,5,0,0,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False
0,1,1,14,1,0,25.55,372.45,0,357.7,1.0412356723511322,2,0,0,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,True,False,False,False,True,False
0,1,1,60,1,0,90.95,5453.4,1,5457.0,0.99934029686641,5,0,1,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False
0,1,1,34,0,1,44.85,1442.6,0,1524.9,0.946029247819529,4,1,1,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
0,1,0,50,1,0,108.55,5610.7,1,5427.5,1.0337540304007369,8,1,1,False,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,True,False,False,False,True,False,False,False
0,1,1,38,1,0,25.05,963.95,0,951.9,1.0126588927408342,2,0,0,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,True,False,False,True,False
0,1,1,70,1,0,74.1,5222.3,0,5187.0,1.0068054752265279,7,1,1,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,True,False,True,False,False,False,False,True,False,False,False
0,1,1,37,1,1,88.8,3340.55,0,3285.6,1.0167244947650353,5,0,1,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False
1,0,0,4,1,1,78.85,292.8,1,315.4,0.9283449587824986,3,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
1,1,1,60,1,1,93.25,5774.55,0,5595.0,1.0320911528150134,6,0,1,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
0,1,1,62,1,0,71.4,4487.3,0,4426.8,1.0136667570253908,6,1,1,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,True,False,True,False,False,False,False,True,False,False,False
0,0,0,1,1,0,44.4,44.4,1,44.4,1.0,2,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
0,0,0,36,1,1,79.2,2854.95,0,2851.2000000000003,1.0013152356902355,7,1,1,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False
0,0,0,44,1,0,20.4,905.55,0,897.5999999999999,1.008856951871658,1,0,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,True,False,False,True,False
1,0,0,55,1,1,100.0,5509.3,1,5500.0,1.0016909090909092,6,0,1,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,False,False,True,False,False,False
0,1,0,72,1,1,105.0,7589.8,0,7560.0,1.003941798941799,7,0,1,False,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,True,False,False,False,False,True,False,False,False
0,1,1,12,1,0,19.8,229.6,1,237.60000000000002,0.9663299663299663,1,0,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,True,True,False
0,0,0,13,0,1,30.85,394.1,0,401.05,0.982670489963845,2,0,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
0,0,0,1,1,1,89.9,89.9,1,89.9,1.0,4,0,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False
0,1,1,15,1,0,20.55,295.95,0,308.25,0.9600973236009732,1,0,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,False,True,False
0,0,0,65,1,1,84.85,5459.2,0,5515.25,0.9898372693894202,8,1,1,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False
0,1,1,12,0,0,33.15,444.75,0,397.79999999999995,1.118024132730015,3,1,1,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True
0,1,0,72,1,1,92.0,6782.15,0,6624.0,1.0238753019323672,9,1,1,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,True,False,False,False
0,1,1,72,1,0,89.8,6510.45,0,6465.599999999999,1.0069367112100966,9,1,1,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,True,False,False,False
0,1,1,72,1,1,115.8,8476.5,0,8337.6,1.0166594703511802,9,1,1,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False
0,0,1,52,1,1,85.15,4461.85,0,4427.8,1.0076900492343828,8,1,1,True,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False
0,0,0,2,1,0,24.85,62.0,0,49.7,1.2474849094567404,2,0,0,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False
0,0,0,5,1,1,64.35,352.65,0,321.75,1.096037296037296,5,1,1,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
0,0,0,68,1,0,20.5,1424.9,0,1394.0,1.0221664275466285,1,0,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,False,True,False,True,False
0,0,1,62,1,1,100.15,6413.65,1,6209.3,1.0329103119514276,6,0,1,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,False,False,True,False,False,False
0,0,0,72,1,0,86.05,6309.65,0,6195.599999999999,1.0184082251920719,8,1,1,True,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,False,False,True,False,False,False
0,0,0,1,1,0,50.8,50.8,1,50.8,1.0,3,0,1,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
0,1,0,66,1,0,89.0,5898.6,0,5874.0,1.0041879468845762,6,1,1,False,False,True,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False
0,1,1,72,0,1,64.8,4719.75,0,4665.599999999999,1.0116062242798356,7,1,1,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,True,False,False,True
0,0,0,26,1,0,19.8,457.3,0,514.8000000000001,0.8883061383061382,1,0,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False
0,1,1,64,1,0,93.4,5822.3,0,5977.6,0.9740196734475375,6,0,1,True,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False
1,1,0,20,1,1,73.65,1463.5,1,1473.0,0.993550577053632,3,0,1,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
0,0,0,3,1,1,95.1,307.4,1,285.29999999999995,1.0774623203645286,5,0,1,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False
0,0,0,22,1,1,94.65,2104.55,1,2082.3,1.0106852999087548,5,0,0,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False
0,1,0,4,1,1,80.6,319.15,1,322.4,0.9899193548387096,4,1,1,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0,1,0,62,0,1,39.0,2337.45,0,2418.0,0.9666873449131513,3,1,0,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True
